[INFO][2022-06-15T18:15:25.859][log.go:58] _com_request_in||method=GET||args=map[]||body=||spanid=a2019ad11ff2fd04||uri=/admin/admin_info?token=admin||from=127.0.0.1||traceid=c0a82bec62a9b13d1be01da1f7a4bfb0||cspanid=
[INFO][2022-06-15T18:15:25.859][log.go:58] _com_request_out||method=GET||from=127.0.0.1||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"id\":1,\"name\":\"admin\",\"login_time\":\"2022-06-09T17:26:21.945182+08:00\",\"avatar\":\"https://wpimg.wallstcn.com/f778738c-e4f8-4870-b634-56703b4acafe.gif\",\"introduction\":\"I am a super administrator\",\"roles\":[\"admin\",\"test\"]},\"trace_id\":\"c0a82bec62a9b13d1be01da1f7a4bfb0\",\"stack\":null}||proc_time=0.009393034||traceid=c0a82bec62a9b13d1be01da1f7a4bfb0||cspanid=||spanid=a2019ad11ff2fd04||uri=/admin/admin_info?token=admin||args=map[]
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||current_time=2022-06-15 18:51:47||affected_row=0||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||proc_time=0.004724s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '67')||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||spanid=a201922f2e3108da
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '67')||spanid=a201922f2e3108da||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||affected_row=0||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||current_time=2022-06-15 18:51:47||proc_time=0.003521s
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||traceid=c0a82bec62a9b9c33e68217202070fb0||current_time=2022-06-15 18:51:47||proc_time=0.003666s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '67')||affected_row=1||cspanid=||spanid=a201922f2e3108da
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||proc_time=0.004004s||affected_row=1||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||spanid=a201922f2e3108da||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||current_time=2022-06-15 18:51:47||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '67')
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||affected_row=0||traceid=c0a82bec62a9b9c33e68217202070fb0||level=sql||current_time=2022-06-15 18:51:47||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '66')||spanid=a201922f2e3108da||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||proc_time=0.003558s||cspanid=
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||current_time=2022-06-15 18:51:47||spanid=a201922f2e3108da||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||proc_time=0.004724s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '66')||affected_row=0
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||proc_time=0.005502s||affected_row=1||current_time=2022-06-15 18:51:47||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '66')||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||spanid=a201922f2e3108da
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||current_time=2022-06-15 18:51:47||proc_time=0.004434s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '66')||affected_row=1||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||spanid=a201922f2e3108da||level=sql
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||spanid=a201922f2e3108da||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||current_time=2022-06-15 18:51:47||proc_time=0.005845s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '66')||affected_row=1
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '65')||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||spanid=a201922f2e3108da||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||current_time=2022-06-15 18:51:47||proc_time=0.007388s||affected_row=0
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||current_time=2022-06-15 18:51:47||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '65')||affected_row=1||spanid=a201922f2e3108da||level=sql||proc_time=0.005856s
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||affected_row=0||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||current_time=2022-06-15 18:51:47||proc_time=0.003556s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '65')||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||level=sql
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||traceid=c0a82bec62a9b9c33e68217202070fb0||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||current_time=2022-06-15 18:51:47||proc_time=0.007538s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '65')||affected_row=1||cspanid=||spanid=a201922f2e3108da
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||cspanid=||affected_row=1||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||current_time=2022-06-15 18:51:47||proc_time=0.006737s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '65')||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||level=sql
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '64')||spanid=a201922f2e3108da||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||level=sql||current_time=2022-06-15 18:51:47||proc_time=0.006954s||affected_row=1
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||current_time=2022-06-15 18:51:47||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '64')||affected_row=0||spanid=a201922f2e3108da||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||proc_time=0.006414s||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||affected_row=0||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||spanid=a201922f2e3108da||level=sql||current_time=2022-06-15 18:51:47||proc_time=0.004043s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '64')
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||current_time=2022-06-15 18:51:47||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '64')||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||level=sql||proc_time=0.005283s||affected_row=1||spanid=a201922f2e3108da
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '64')||affected_row=1||cspanid=||spanid=a201922f2e3108da||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||current_time=2022-06-15 18:51:47||proc_time=0.008209s||traceid=c0a82bec62a9b9c33e68217202070fb0||level=sql
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||affected_row=1||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||level=sql||current_time=2022-06-15 18:51:47||proc_time=0.006494s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '63')||spanid=a201922f2e3108da
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||traceid=c0a82bec62a9b9c33e68217202070fb0||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||proc_time=0.006132s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '63')||affected_row=0||cspanid=||spanid=a201922f2e3108da||level=sql||current_time=2022-06-15 18:51:47
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '63')||affected_row=0||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||level=sql||current_time=2022-06-15 18:51:47||proc_time=0.003908s||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||cspanid=
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||affected_row=1||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||proc_time=0.007270s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '63')||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||level=sql||current_time=2022-06-15 18:51:47
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '63')||affected_row=1||spanid=a201922f2e3108da||level=sql||current_time=2022-06-15 18:51:47||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||proc_time=0.012859s
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||proc_time=0.005183s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '62')||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||current_time=2022-06-15 18:51:47||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||affected_row=1||cspanid=||level=sql
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||proc_time=0.006641s||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||spanid=a201922f2e3108da||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||current_time=2022-06-15 18:51:47||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '62')||affected_row=0
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||cspanid=||level=sql||current_time=2022-06-15 18:51:47||proc_time=0.010660s||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '62')||affected_row=0
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||cspanid=||level=sql||affected_row=1||proc_time=0.016157s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '62')||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||current_time=2022-06-15 18:51:47
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||spanid=a201922f2e3108da||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '62')||cspanid=||current_time=2022-06-15 18:51:47||proc_time=0.007143s||affected_row=1||traceid=c0a82bec62a9b9c33e68217202070fb0
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||current_time=2022-06-15 18:51:47||affected_row=1||traceid=c0a82bec62a9b9c33e68217202070fb0||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||proc_time=0.005142s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '60')||cspanid=||spanid=a201922f2e3108da
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||proc_time=0.005475s||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||level=sql||current_time=2022-06-15 18:51:47||affected_row=0||spanid=a201922f2e3108da||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '60')
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||current_time=2022-06-15 18:51:47||affected_row=0||spanid=a201922f2e3108da||level=sql||proc_time=0.008535s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '60')||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||current_time=2022-06-15 18:51:47||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||proc_time=0.005151s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '60')||affected_row=1||cspanid=
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||traceid=c0a82bec62a9b9c33e68217202070fb0||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||current_time=2022-06-15 18:51:47||cspanid=||spanid=a201922f2e3108da||proc_time=0.006066s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '60')||affected_row=1
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||current_time=2022-06-15 18:51:47||proc_time=0.002718s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||affected_row=1||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||cspanid=||current_time=2022-06-15 18:51:47||proc_time=0.004820s||affected_row=0||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||spanid=a201922f2e3108da||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')||affected_row=0||proc_time=0.006699s||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||current_time=2022-06-15 18:51:47
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '59')||affected_row=1||cspanid=||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||current_time=2022-06-15 18:51:47||proc_time=0.003172s||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||current_time=2022-06-15 18:51:47||proc_time=0.004222s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '59')||spanid=a201922f2e3108da||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||affected_row=1||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||spanid=a201922f2e3108da||proc_time=0.003959s||affected_row=0||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||current_time=2022-06-15 18:51:47
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||current_time=2022-06-15 18:51:47||proc_time=0.008667s||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||spanid=a201922f2e3108da||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')||affected_row=0
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')||affected_row=1||traceid=c0a82bec62a9b9c33e68217202070fb0||level=sql||proc_time=0.005443s||cspanid=||spanid=a201922f2e3108da||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||current_time=2022-06-15 18:51:47
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||current_time=2022-06-15 18:51:47||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')||affected_row=1||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||proc_time=0.006235s||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||current_time=2022-06-15 18:51:47||proc_time=0.003171s||affected_row=1||cspanid=
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||level=sql||current_time=2022-06-15 18:51:47||proc_time=0.003989s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||affected_row=0||spanid=a201922f2e3108da
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||current_time=2022-06-15 18:51:47||cspanid=||level=sql||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')||affected_row=1||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||proc_time=0.003949s
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||current_time=2022-06-15 18:51:47||proc_time=0.004511s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||spanid=a201922f2e3108da||level=sql||affected_row=0||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||current_time=2022-06-15 18:51:47||proc_time=0.002915s||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||spanid=a201922f2e3108da||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')||affected_row=1
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||proc_time=0.003926s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')||affected_row=1||cspanid=||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||current_time=2022-06-15 18:51:47
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '56')||affected_row=1||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=||spanid=a201922f2e3108da||current_time=2022-06-15 18:51:47||proc_time=0.003806s
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||level=sql||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '56')||proc_time=0.005614s||affected_row=0||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||current_time=2022-06-15 18:51:47
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||current_time=2022-06-15 18:51:47||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '56')||affected_row=0||spanid=a201922f2e3108da||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||proc_time=0.003114s||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||level=sql||current_time=2022-06-15 18:51:47||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '56')||affected_row=1||spanid=a201922f2e3108da||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||proc_time=0.004541s||traceid=c0a82bec62a9b9c33e68217202070fb0||cspanid=
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_mysql_success||proc_time=0.002940s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '56')||cspanid=||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||traceid=c0a82bec62a9b9c33e68217202070fb0||spanid=a201922f2e3108da||current_time=2022-06-15 18:51:47||affected_row=1
[INFO][2022-06-15T18:51:47.081][log.go:58] _com_request_out||spanid=a201922f2e3108da||uri=/service/service_list?page_no=1&page_size=20&info=&page=1||args=map[]||proc_time=0.421011703||cspanid=||method=GET||from=127.0.0.1||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"total\":12,\"list\":[{\"id\":68,\"service_name\":\"testservice1\",\"service_desc\":\"testservice1\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4433/testservice1\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":67,\"service_name\":\"service_test1\",\"service_desc\":\"service_test1\",\"load_type\":0,\"service_addr\":\"service_test1/\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":66,\"service_name\":\"service_test\",\"service_desc\":\"service_test\",\"load_type\":2,\"service_addr\":\"127.0.0.1:8881\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":65,\"service_name\":\"string\",\"service_desc\":\"service——test\",\"load_type\":1,\"service_addr\":\"127.0.0.1:8999\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":64,\"service_name\":\"test_http_service_indb1\",\"service_desc\":\"test_http_service_dec\",\"load_type\":0,\"service_addr\":\"/test_http_service_indb1\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":63,\"service_name\":\"test_http_service_test\",\"service_desc\":\"test_http_service_dec\",\"load_type\":0,\"service_addr\":\"/test_http_service_test\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":62,\"service_name\":\"test_http_service_indb\",\"service_desc\":\"test_http_service_dec\",\"load_type\":0,\"service_addr\":\"/test_http_service_indb\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":60,\"service_name\":\"test_strip_uri\",\"service_desc\":\"测试路径接入\",\"load_type\":0,\"service_addr\":\"127.0.0.1:8080/test_strip_uri\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":59,\"service_name\":\"test.com:8080\",\"service_desc\":\"测试域名接入\",\"load_type\":0,\"service_addr\":\"test.com\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":58,\"service_name\":\"test_grpc_service\",\"service_desc\":\"测试GRPC服务\",\"load_type\":2,\"service_addr\":\"127.0.0.1:8012\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":57,\"service_name\":\"test_tcp_service\",\"service_desc\":\"测试TCP代理\",\"load_type\":1,\"service_addr\":\"127.0.0.1:8011\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":56,\"service_name\":\"test_http_service\",\"service_desc\":\"测试HTTP代理\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4433/test_http_service\",\"qps\":1,\"qpd\":2,\"total_node\":6}]},\"trace_id\":\"c0a82bec62a9b9c33e68217202070fb0\",\"stack\":null}||traceid=c0a82bec62a9b9c33e68217202070fb0
[INFO][2022-06-15T18:51:50.159][log.go:58] _com_request_in||args=map[]||body=||traceid=c0a82bec62a9b9c6e5b82172b166a2b0||spanid=a201922a1852fe62||uri=/app/app_list?page_no=1&page_size=20&info=||method=GET||from=127.0.0.1||cspanid=
